,skclientkey,medid,device_naturalkey,Last_Removal_month,First_Removal_month,Month_w_Removal_count,Avg_Inventory_Qty_training_peroid,Min_Removal_Qty,Max_Removal_Qty,Avg_Removal_Qty,Frequency_of_Removals
741,11923,10021918,-2147438093,14,11,2,10,10.0,10.0,10,3.0
742,11923,10023033,-2147438126,15,10,2,13,3.0,8.0,5,5.0
743,11923,10023033,-2147438101,15,10,2,8,4.0,9.0,6,5.0
744,11923,10023168,-2147438088,7,6,2,9,2.0,8.0,5,1.0
745,11923,10023169,-2147438133,12,9,2,6,2.0,3.0,2,3.0
746,11923,10023169,-2147438101,15,8,2,9,6.0,12.0,9,7.0
747,11923,10023738,-2147438070,16,8,3,7,1.0,3.0,2,4.0
748,11923,10023812,-2147438136,6,5,2,12,4.0,6.0,5,1.0
749,11923,10024168,-2147438130,16,10,4,5,3.0,20.0,9,2.0
750,11923,10024168,-2147438127,16,7,9,5,3.0,22.0,10,1.125
751,11923,10024168,-2147438123,15,12,2,2,2.0,6.0,4,3.0
752,11923,10024168,-2147438107,16,7,6,1,1.0,2.0,1,1.8
753,11923,10024279,-2147438122,16,6,7,2,1.0,3.0,1,1.6666666666666667
754,11923,10024279,-2147438104,16,9,6,4,1.0,3.0,2,1.4
755,11923,10024279,-2147438090,12,6,3,1,1.0,1.0,1,3.0
756,11923,10024279,-2147438089,10,5,2,16,4.0,6.0,5,5.0
757,11923,10024363,-2147438124,12,8,3,3,1.0,2.0,1,2.0
758,11923,10024363,-2147438118,15,12,2,3,3.0,4.0,3,3.0
759,11923,10024363,-2147438117,16,7,3,4,1.0,2.0,1,4.5
760,11923,10024363,-2147438114,16,12,2,3,3.0,3.0,3,4.0
761,11923,10024363,-2147438110,16,7,2,3,1.0,3.0,2,9.0
762,11923,10024363,-2147438099,15,7,4,3,1.0,3.0,1,2.6666666666666665
763,11923,10024363,-2147438085,16,8,3,3,1.0,3.0,2,4.0
764,11923,10024365,-2147438069,15,10,2,5,5.0,6.0,5,5.0
765,11923,10024367,-2147438129,10,5,3,5,1.0,3.0,1,2.5
766,11923,10024367,-2147438127,15,5,3,4,1.0,2.0,1,5.0
767,11923,10024367,-2147438125,15,10,2,4,1.0,2.0,1,5.0
768,11923,10024367,-2147438101,9,5,2,4,2.0,5.0,3,4.0
769,11923,10024367,-2147438086,15,9,2,3,1.0,2.0,1,6.0
770,11923,10024367,-2147438081,10,5,2,3,2.0,3.0,2,5.0
771,11923,10024367,-2147438078,10,5,2,2,2.0,4.0,3,5.0
772,11923,10024367,-2147438068,15,10,2,3,2.0,2.0,2,5.0
773,11923,10024387,-2147438138,16,14,2,2,1.0,2.0,1,2.0
774,11923,10024387,-2147438086,14,7,2,2,1.0,1.0,1,7.0
775,11923,10024783,-2147438087,16,5,3,11,3.0,9.0,5,5.5
776,11923,10024873,-2147438083,16,11,2,13,1.0,4.0,2,5.0
777,11923,10025027,-2147438107,16,5,6,1,1.0,1.0,1,2.2
778,11923,10025699,-2147438130,14,9,4,2,1.0,10.0,4,1.6666666666666667
779,11923,10025699,-2147438127,15,8,5,2,2.0,6.0,3,1.75
780,11923,10025699,-2147438124,16,8,7,3,3.0,8.0,5,1.3333333333333333
781,11923,10025699,-2147438123,16,8,5,3,1.0,10.0,4,2.0
782,11923,10025699,-2147438110,8,7,2,1,1.0,1.0,1,1.0
783,11923,10025699,-2147438099,14,9,4,5,3.0,14.0,7,1.6666666666666667
784,11923,10025699,-2147438086,15,8,5,3,4.0,6.0,5,1.75
785,11923,10025699,-2147438083,15,8,4,5,2.0,12.0,7,2.3333333333333335
786,11923,10026263,-2147438119,12,5,8,8,3.0,37.0,17,1.0
787,11923,10026263,-2147438118,12,7,6,8,4.0,33.0,19,1.0
788,11923,10026263,-2147438117,12,7,6,6,2.0,16.0,6,1.0
789,11923,10026263,-2147438116,12,10,2,0,1.0,7.0,4,2.0
790,11923,10026263,-2147438115,12,5,7,5,5.0,19.0,13,1.1666666666666667
791,11923,10026263,-2147438114,12,5,7,6,3.0,27.0,15,1.1666666666666667
792,11923,10026263,-2147438085,12,5,7,8,4.0,30.0,19,1.1666666666666667
793,11923,10027504,-2147438136,13,10,2,3,2.0,4.0,3,3.0
794,11923,10027504,-2147438129,13,10,2,9,9.0,9.0,9,3.0
795,11923,10027504,-2147438126,15,11,2,9,2.0,8.0,5,4.0
796,11923,10027504,-2147438125,13,10,2,5,3.0,5.0,4,3.0
797,11923,10027504,-2147438123,13,10,3,5,2.0,5.0,3,1.5
798,11923,10027504,-2147438121,13,10,2,2,2.0,3.0,2,3.0
799,11923,10027504,-2147438118,14,13,2,3,2.0,3.0,2,1.0
800,11923,10027504,-2147438117,14,13,2,3,2.0,3.0,2,1.0
801,11923,10027504,-2147438116,14,13,2,2,2.0,2.0,2,1.0
802,11923,10027504,-2147438115,14,13,2,2,2.0,2.0,2,1.0
803,11923,10027504,-2147438114,14,13,2,2,2.0,2.0,2,1.0
804,11923,10027504,-2147438108,13,10,3,5,2.0,5.0,3,1.5
805,11923,10027504,-2147438082,14,13,2,2,1.0,2.0,1,1.0
806,11923,10027505a,-2147438134,16,15,2,2,2.0,2.0,2,1.0
807,11923,10027505a,-2147438130,14,9,3,5,2.0,2.0,2,2.5
808,11923,10027505a,-2147438129,13,11,2,9,1.0,5.0,3,2.0
809,11923,10027505a,-2147438125,13,12,2,4,1.0,2.0,1,1.0
810,11923,10027505a,-2147438119,13,7,4,2,1.0,2.0,1,2.0
811,11923,10027505a,-2147438118,13,9,2,2,2.0,2.0,2,4.0
812,11923,10027505a,-2147438117,13,5,4,2,1.0,3.0,1,2.6666666666666665
813,11923,10027505a,-2147438091,15,13,2,3,1.0,2.0,1,2.0
814,11923,10027505a,-2147438086,16,11,4,2,1.0,1.0,1,1.6666666666666667
815,11923,10027505a,-2147438085,13,7,3,2,1.0,2.0,1,3.0
816,11923,10027717,-2147438126,13,11,2,7,4.0,11.0,7,2.0
817,11923,10027898,-2147438088,13,7,2,9,2.0,10.0,6,6.0
818,11923,10028178,-2147438136,15,5,4,25,2.0,19.0,8,3.3333333333333335
819,11923,10028178,-2147438083,11,8,2,14,3.0,11.0,7,3.0
820,11923,10028202,-2147438139,15,8,5,1,1.0,4.0,1,1.75
821,11923,10028202,-2147438137,16,6,11,1,1.0,9.0,3,1.0
822,11923,10028202,-2147438135,10,6,3,0,1.0,1.0,1,2.0
823,11923,10028202,-2147438120,14,5,7,0,1.0,6.0,2,1.5
824,11923,10028202,-2147438110,16,5,11,3,3.0,12.0,7,1.1
825,11923,10028202,-2147438107,10,8,3,0,1.0,2.0,1,1.0
826,11923,10028202,-2147438102,12,7,2,0,1.0,1.0,1,5.0
827,11923,10028202,-2147438097,16,5,12,1,2.0,10.0,6,1.0
828,11923,10028202,-2147438089,14,6,9,0,1.0,6.0,2,1.0
829,11923,10028202,-2147438087,16,5,7,1,2.0,6.0,4,1.8333333333333333
830,11923,10028205,-2147438138,16,13,3,9,3.0,7.0,5,1.5
831,11923,10028205,-2147438137,16,13,2,8,5.0,5.0,5,3.0
832,11923,10028205,-2147438135,16,13,3,9,2.0,6.0,4,1.5
833,11923,10028205,-2147438133,14,13,2,9,2.0,9.0,5,1.0
834,11923,10028205,-2147438130,16,13,3,8,4.0,7.0,5,1.5
835,11923,10028205,-2147438127,16,13,3,9,1.0,10.0,5,1.5
836,11923,10028205,-2147438126,16,13,2,8,7.0,10.0,8,3.0
837,11923,10028205,-2147438124,16,13,2,7,7.0,8.0,7,3.0
838,11923,10028205,-2147438120,16,13,2,8,6.0,10.0,8,3.0
839,11923,10028205,-2147438112,16,14,2,5,4.0,6.0,5,2.0
840,11923,10028205,-2147438105,16,13,3,8,4.0,6.0,5,1.5
841,11923,10028205,-2147438101,16,13,3,8,3.0,7.0,5,1.5
842,11923,10028205,-2147438099,16,13,3,10,3.0,10.0,6,1.5
843,11923,10028205,-2147438094,16,13,3,9,4.0,5.0,4,1.5
844,11923,10028205,-2147438089,16,13,2,9,8.0,10.0,9,3.0
845,11923,10028205,-2147438087,16,13,2,8,7.0,9.0,8,3.0
846,11923,10028205,-2147438086,15,13,2,9,1.0,9.0,5,2.0
847,11923,10028205,-2147438083,15,14,2,10,5.0,5.0,5,1.0
848,11923,10028271,-2147438101,14,6,2,5,2.0,3.0,2,8.0
849,11923,10028344,-2147438130,16,7,2,3,1.0,1.0,1,9.0
850,11923,10028344,-2147438129,7,6,2,3,1.0,2.0,1,1.0
851,11923,10028344,-2147438126,16,5,6,2,1.0,3.0,2,2.2
852,11923,10028344,-2147438124,12,9,3,6,3.0,6.0,4,1.5
853,11923,10028344,-2147438110,16,6,5,2,1.0,3.0,2,2.5
854,11923,10028365,-2147438088,9,5,3,10,2.0,13.0,6,2.0
855,11923,10028594,-2147438118,10,8,2,6,2.0,6.0,4,2.0
856,11923,10028594,-2147438117,9,8,2,7,1.0,4.0,2,1.0
857,11923,10028772,-2147438140,15,8,8,33,16.0,110.0,51,1.0
858,11923,10028772,-2147438131,15,8,7,5,4.0,12.0,6,1.1666666666666667
859,11923,10028772,-2147438124,15,6,9,3,1.0,9.0,6,1.125
860,11923,10028772,-2147438123,15,6,9,4,2.0,10.0,5,1.125
861,11923,10028772,-2147438099,14,9,5,4,2.0,10.0,6,1.25
862,11923,10028772,-2147438086,15,6,10,3,1.0,12.0,5,1.0
863,11923,10028772,-2147438083,15,5,9,4,2.0,11.0,4,1.25
864,11923,10028920,-2147438096,11,8,2,11,9.0,12.0,10,3.0
865,11923,10028969,-2147438082,16,5,7,3,1.0,6.0,3,1.8333333333333333
866,11923,10029097,-2147438124,16,14,3,2,4.0,18.0,8,1.0
867,11923,10029097,-2147438123,16,12,4,3,4.0,9.0,6,1.3333333333333333
868,11923,10029097,-2147438105,14,13,2,0,1.0,3.0,2,1.0
869,11923,10029097,-2147438099,14,9,4,3,3.0,21.0,8,1.6666666666666667
870,11923,10029097,-2147438086,16,8,8,2,1.0,16.0,7,1.1428571428571428
871,11923,10029097,-2147438083,16,13,3,1,5.0,6.0,5,1.5
872,11923,10029195,-2147438101,16,10,3,4,1.0,5.0,2,3.0
873,11923,10029195,-2147438091,16,14,2,6,8.0,9.0,8,2.0
874,11923,10029226,-2147438069,7,5,2,9,1.0,3.0,2,2.0
875,11923,10029529,-2147438130,16,5,10,1,1.0,7.0,3,1.2222222222222223
876,11923,10029529,-2147438127,16,5,10,2,1.0,7.0,3,1.2222222222222223
877,11923,10029529,-2147438124,16,5,9,1,1.0,10.0,4,1.375
878,11923,10029529,-2147438123,16,6,10,4,1.0,8.0,4,1.1111111111111112
879,11923,10029529,-2147438110,11,9,3,0,1.0,1.0,1,1.0
880,11923,10029529,-2147438107,13,7,4,0,1.0,1.0,1,2.0
881,11923,10029529,-2147438099,14,9,5,3,2.0,7.0,4,1.25
882,11923,10029529,-2147438087,9,8,2,2,10.0,11.0,10,1.0
883,11923,10029529,-2147438086,15,5,8,3,1.0,10.0,5,1.4285714285714286
884,11923,10029529,-2147438083,16,5,6,2,2.0,7.0,3,2.2
885,11923,10029609,-2147438096,15,5,2,7,2.0,7.0,4,10.0
886,11923,10029696,-2147438127,15,10,2,5,2.0,5.0,3,5.0
887,11923,10030191,-2147438127,16,5,12,4,4.0,21.0,9,1.0
888,11923,10030466,-2147438135,15,7,2,7,1.0,8.0,4,8.0
889,11923,10030466,-2147438134,15,11,3,9,3.0,5.0,4,2.0
890,11923,10030466,-2147438133,13,7,3,9,2.0,6.0,3,3.0
891,11923,10030466,-2147438126,13,11,2,8,2.0,4.0,3,2.0
892,11923,10030509,-2147438095,13,8,2,9,4.0,10.0,7,5.0
893,11923,10031388,-2147438133,16,11,2,9,1.0,8.0,4,5.0
894,11923,10031435,-2147438139,13,9,3,0,1.0,1.0,1,2.0
895,11923,10031435,-2147438135,14,8,3,0,1.0,1.0,1,3.0
896,11923,10031435,-2147438130,14,10,2,0,1.0,2.0,1,4.0
897,11923,10031435,-2147438127,15,7,4,0,1.0,2.0,1,2.6666666666666665
898,11923,10031435,-2147438124,16,6,5,0,1.0,2.0,1,2.5
899,11923,10031435,-2147438123,15,7,5,0,1.0,4.0,2,2.0
900,11923,10031435,-2147438101,14,12,3,0,1.0,2.0,1,1.0
901,11923,10031435,-2147438099,14,12,3,0,1.0,14.0,5,1.0
902,11923,10031435,-2147438092,15,12,4,1,1.0,5.0,2,1.0
903,11923,10031435,-2147438086,13,7,5,0,1.0,3.0,1,1.5
904,11923,10031435,-2147438083,16,7,5,0,1.0,2.0,1,2.25
905,11923,10031897,-2147438117,15,5,2,7,1.0,1.0,1,10.0
906,11923,10031898,-2147438127,16,8,2,1,1.0,1.0,1,8.0
907,11923,10031898,-2147438119,16,12,2,2,1.0,2.0,1,4.0
908,11923,10031922,-2147438127,11,5,2,2,1.0,2.0,1,6.0
909,11923,10032430,-2147438102,10,5,3,12,2.0,5.0,3,2.5
910,11923,10032430,-2147438101,9,6,2,12,1.0,3.0,2,3.0
911,11923,10032430,-2147438086,10,9,2,10,1.0,8.0,4,1.0
912,11923,10032431,-2147438133,13,6,2,7,2.0,7.0,4,7.0
913,11923,10032431,-2147438132,13,8,2,13,6.0,22.0,14,5.0
914,11923,10032431,-2147438091,13,8,3,12,8.0,10.0,9,2.5
915,11923,10032434,-2147438125,15,12,2,12,2.0,5.0,3,3.0
916,11923,10033194,-2147438124,13,8,2,10,5.0,12.0,8,5.0
917,11923,10033690,-2147438121,15,5,8,8,2.0,9.0,6,1.4285714285714286
918,11923,10033690,-2147438120,16,6,6,6,2.0,7.0,4,2.0
919,11923,10033690,-2147438071,16,7,8,5,1.0,3.0,2,1.2857142857142858
920,11923,10035847,-2147438127,9,7,3,5,1.0,6.0,4,1.0
921,11923,10035847,-2147438122,13,8,3,6,5.0,10.0,7,2.5
922,11923,10035847,-2147438116,10,9,2,2,2.0,10.0,6,1.0
923,11923,10035847,-2147438115,10,9,2,6,2.0,10.0,6,1.0
924,11923,10035847,-2147438069,16,8,5,26,1.0,30.0,10,2.0
