clientkey,medid,lastmodifieddatetime,unitcost,hdp_shardid,sourcesystemkey,medkey
10023,13545,2020-05-22 08:11:50.203,2.798800,7,2,509155
10023,4002,2021-03-12 05:32:03.253,0.078900,7,2,509153
10023,1008,2021-03-12 05:32:03.253,0.225200,7,2,509152
10023,3606,2020-05-22 08:11:50.203,0.595400,7,2,509151
10023,16355,2020-05-22 08:11:50.203,3500.000000,7,2,509150
10023,5803,2021-03-12 05:32:03.253,5.758000,7,2,509149
10023,19388,2021-03-12 05:32:03.253,16.936200,7,2,509254
10023,3605,2020-05-22 08:11:50.203,28.720000,7,2,509252
10023,4662,2021-03-12 05:32:03.253,0.140400,7,2,509250
10023,6295,2021-03-12 05:32:03.253,2.833300,7,2,509248
10023,4063,2021-03-12 05:32:03.253,0.187100,7,2,509247
10023,1772,2021-03-12 05:32:03.253,0.870300,7,2,509245
10023,25B31,2020-05-22 08:11:50.203,0.000000,7,2,509242
10023,15269,2021-03-12 05:32:03.253,1.000000,7,2,509240
10023,1560,2021-03-12 05:32:03.253,4.619600,7,2,509239
10023,6779,2021-03-12 05:32:03.253,0.918000,7,2,509238
10023,6762,2021-03-12 05:32:03.253,0.350600,7,2,509237
10023,1338,2020-05-22 08:11:50.203,11.340000,7,2,509235
10023,1968,2021-03-12 05:32:03.253,0.811600,7,2,509234
10023,3711,2021-03-12 05:32:03.253,4.190000,7,2,509232
10023,2636,2021-03-12 05:32:03.253,0.385800,7,2,509231
10023,1834,2021-03-12 05:32:03.253,0.037400,7,2,509230
10023,14598,2020-05-22 08:11:50.203,9.680000,7,2,509229
10023,6023,2021-03-12 05:32:03.253,4.165700,7,2,509228
10023,4035,2020-05-22 08:11:50.203,0.906200,7,2,509224
10023,9263,2020-05-22 08:11:50.203,1.000000,7,2,508555
10023,18746,2020-09-17 07:37:58.233,117.990000,7,2,508554
10023,3704,2020-05-22 08:11:50.203,0.771100,7,2,508553
10023,12312,2021-03-12 05:32:03.253,4.730000,7,2,508552
10023,17182,2021-03-12 05:32:03.253,11.978000,7,2,508551
10023,4065,2020-05-22 08:11:50.203,0.053500,7,2,508550
10023,2153,2021-03-12 05:32:03.253,108.127600,7,2,508549
10023,3497,2021-03-12 05:32:03.253,0.099100,7,2,508546
10023,7184,2021-03-12 05:32:03.253,0.647900,7,2,508544
10023,6773,2020-05-22 08:11:50.203,11.428800,7,2,508543
10023,7135,2021-03-12 05:32:03.253,0.760000,7,2,508540
10023,15989,2021-03-12 05:32:03.253,7.820100,7,2,508534
10023,2562,2021-03-12 05:32:03.253,0.220000,7,2,508533
10023,12978,2020-05-22 08:11:50.203,2.000000,7,2,508532
10023,4408,2021-03-12 05:32:03.253,0.042600,7,2,508529
10023,99998,2020-05-22 08:11:50.203,0.000000,7,2,508528
10023,12185,2020-05-22 08:11:50.203,0.000000,7,2,508527
10023,1676,2021-03-12 05:32:03.253,65.470000,7,2,508525
10023,7589,2021-03-12 05:32:03.253,1.550000,7,2,508630
10023,5396,2021-03-12 05:32:03.253,0.967100,7,2,508627
10023,5718,2021-03-12 05:32:03.253,0.207000,7,2,508622
10023,4112,2020-05-22 08:11:50.203,0.050000,7,2,508621
10023,5177,2020-05-22 08:11:50.203,2.820000,7,2,508620
10023,4544,2021-03-12 05:32:03.253,0.173700,7,2,508616
10023,5461,2020-05-22 08:11:50.203,326.300000,7,2,508615
10023,19035,2020-05-22 08:11:50.203,0.160000,7,2,508611
10023,7260,2020-05-22 08:11:50.203,0.342800,7,2,508610
10023,14426,2021-03-12 05:32:03.253,6.021600,7,2,508609
10023,4241,2021-03-12 05:32:03.253,14.909000,7,2,508608
10023,5495,2021-03-12 05:32:03.253,0.635100,7,2,508607
10023,3872,2020-05-22 08:11:50.203,26.980000,7,2,508560
10023,14053,2021-03-12 05:32:03.253,0.074000,7,2,508559
10023,12728,2021-03-12 05:32:03.253,59.020000,7,2,508558
10023,MainKey,2020-05-22 08:11:50.203,0.000000,7,2,508557
10023,K0823,2021-04-28 08:21:26.347,0.000000,7,2,508556
10023,T0865,2020-05-22 08:11:50.203,0.000000,7,2,508443
10023,2174,2020-05-22 08:11:50.203,1.117680,7,2,508441
10023,16026,2021-03-12 05:32:03.253,2.236400,7,2,508439
10023,12313,2021-03-12 05:32:03.253,0.299800,7,2,508438
10023,12570,2021-03-12 05:32:03.253,3.081500,7,2,508436
10023,11670,2021-03-12 05:32:03.253,0.383900,7,2,508434
10023,6869,2021-03-12 05:32:03.253,143.390000,7,2,508388
10023,12665,2021-03-12 05:32:03.253,0.093200,7,2,508387
10023,99906,2020-05-22 08:11:50.203,0.000000,7,2,508386
10023,100050,2020-05-22 08:11:50.203,0.000000,7,2,508385
10023,COVID3,2020-07-16 16:31:05.1,0.000000,7,2,508384
10023,16915,2021-03-12 05:32:03.253,0.558400,7,2,508382
10023,2664,2021-03-12 05:32:03.253,1.246800,7,2,508381
10023,15562,2020-05-22 08:11:50.203,111.000000,7,2,508380
10023,6507,2021-03-12 05:32:03.253,0.415200,7,2,508377
10023,5376,2020-05-22 08:11:50.203,1.179800,7,2,508376
10023,17384,2021-03-12 05:32:03.253,144.563000,7,2,508523
10023,5827,2021-03-12 05:32:03.253,0.870000,7,2,508522
10023,12462,2021-03-12 05:32:03.253,11.171000,7,2,508520
10023,3087,2020-05-22 08:11:50.203,129.630000,7,2,508519
10023,17394,2021-03-12 05:32:03.253,0.085500,7,2,508475
10023,3289,2020-05-22 08:11:50.203,16.352000,7,2,508474
10023,3127,2020-05-22 08:11:50.203,0.352900,7,2,508473
10023,14346,2020-05-22 08:11:50.203,5.196560,7,2,508468
10023,6866,2021-03-12 05:32:03.253,18.810000,7,2,508465
10023,2513,2021-03-12 05:32:03.253,0.057400,7,2,508463
10023,2130,2020-05-22 08:11:50.203,3.643200,7,2,508462
10023,6350,2020-05-22 08:11:50.203,0.080000,7,2,508461
10023,6988,2021-03-12 05:32:03.253,2.921700,7,2,508460
10023,6075,2021-03-12 05:32:03.253,1.273300,7,2,508458
10023,A6741,2020-05-22 08:11:50.203,0.000000,7,2,508457
10023,4578,2021-03-12 05:32:03.253,0.067800,7,2,508456
10023,11399,2020-05-22 08:11:50.203,0.270000,7,2,508455
10023,3653,2021-03-12 05:32:03.253,1.421100,7,2,508453
10023,3157,2020-05-22 08:11:50.203,0.050000,7,2,508813
10023,1979,2021-03-12 05:32:03.253,0.409100,7,2,508812
10023,7556,2021-03-12 05:32:03.253,0.177500,7,2,508811
10023,4740,2021-03-12 05:32:03.253,0.182600,7,2,508810
10023,15561,2021-03-12 05:32:03.253,67.323300,7,2,508808
10023,3983,2021-03-12 05:32:03.253,0.170000,7,2,508806
10023,T07PREP,2020-05-22 08:11:50.203,0.000000,7,2,508805
10023,5563,2021-03-24 10:09:10.173,0.410000,7,2,508804
10023,4619,2021-03-12 05:32:03.253,72.630000,7,2,508802
10023,6855,2020-05-22 08:11:50.203,14.927400,7,2,508800
10023,7263,2020-05-22 08:11:50.203,59.200000,7,2,508799
10023,11231,2021-03-12 05:32:03.253,0.344800,7,2,508798
10023,14143,2021-03-12 05:32:03.253,33.828300,7,2,508795
10023,3898,2020-05-22 08:11:50.203,75.030000,7,2,508792
10023,16256,2021-03-12 05:32:03.253,692.245000,7,2,508790
10023,6867,2021-03-12 05:32:03.253,175.940000,7,2,508789
10023,4607,2021-03-12 05:32:03.253,0.146600,7,2,508788
10023,5508,2021-03-12 05:32:03.253,0.977700,7,2,508787
10023,11304,2020-05-22 08:11:50.203,8.610000,7,2,508786
10023,T0832,2020-05-22 08:11:50.203,0.000000,7,2,508889
10023,3182,2021-03-12 05:32:03.253,1.180000,7,2,508887
10023,2837,2021-03-12 05:32:03.253,2.058000,7,2,508886
10023,2880,2020-05-22 08:11:50.203,320.079200,7,2,508883
10023,2592,2020-05-22 08:11:50.203,0.966000,7,2,508882
10023,5709,2021-03-12 05:32:03.253,4140.130000,7,2,508877
10023,6198,2021-03-12 05:32:03.253,2.670300,7,2,508875
10023,2543,2020-05-22 08:11:50.203,4.680000,7,2,508873
10023,5142,2020-05-22 08:11:50.203,0.000000,7,2,508871
10023,16252,2021-03-12 05:32:03.253,10.760800,7,2,508870
10023,2709,2021-03-12 05:32:03.253,0.093800,7,2,508869
10023,18506,2020-05-22 08:11:50.203,17.010000,7,2,508867
10023,T1051,2020-05-22 08:11:50.203,0.000000,7,2,508866
10023,99971,2020-05-22 08:11:50.203,0.000000,7,2,508865
10023,20A25A,2020-05-22 08:11:50.203,0.000000,7,2,508819
10023,17232,2020-05-22 08:11:50.203,0.100000,7,2,508818
10023,2020,2021-03-12 05:32:03.253,23.871000,7,2,508816
10023,3969,2021-03-12 05:32:03.253,3.162700,7,2,508706
10023,11686,2021-03-12 05:32:03.253,0.136100,7,2,508703
10023,T0812,2020-05-22 08:11:50.203,0.000000,7,2,508702
10023,4657,2021-03-12 05:32:03.253,33.970000,7,2,508701
10023,5191,2021-03-12 05:32:03.253,0.780000,7,2,508699
10023,1585,2021-03-12 05:32:03.253,0.651000,7,2,508698
10023,7358,2021-03-12 05:32:03.253,13.040000,7,2,508697
10023,3712,2021-03-12 05:32:03.253,8.300000,7,2,508696
10023,2370,2021-03-12 05:32:03.253,25.638000,7,2,508695
10023,6990,2020-05-22 08:11:50.203,5.538200,7,2,508645
10023,6793,2020-05-22 08:11:50.203,0.500400,7,2,508642
10023,13152,2021-03-12 05:32:03.253,1.650000,7,2,508641
10023,1293,2021-03-12 05:32:03.253,27.749000,7,2,508640
10023,6782,2021-03-12 05:32:03.253,2.084200,7,2,508639
10023,4659,2020-05-22 08:11:50.203,2.410500,7,2,508638
10023,6467,2020-05-22 08:11:50.203,119.850000,7,2,508633
10023,6452,2020-05-22 08:11:50.203,21.210000,7,2,508631
10023,4613,2020-05-22 08:11:50.203,0.021600,7,2,508783
10023,11658,2021-03-12 05:32:03.253,0.123600,7,2,508782
10023,3111,2021-03-12 05:32:03.253,0.885200,7,2,508781
10023,2566,2021-03-12 05:32:03.253,107.470000,7,2,508779
10023,2898,2021-03-12 05:32:03.253,6.668000,7,2,508733
10023,4517,2021-03-12 05:32:03.253,5.460000,7,2,508732
10023,3586,2021-03-12 05:32:03.253,1.836900,7,2,508723
10023,2746,2021-03-12 05:32:03.253,5.603000,7,2,508721
10023,9975,2020-05-22 08:11:50.203,0.000000,7,2,508719
10023,T1108,2020-05-22 08:11:50.203,0.000000,7,2,508717
10023,6868,2021-03-12 05:32:03.253,84.725000,7,2,508716
10023,4073,2021-03-12 05:32:03.253,8.910400,7,2,508715
10023,5313,2021-03-12 05:32:03.253,5.504000,7,2,508713
10023,7019,2021-03-12 05:32:03.253,4.670000,7,2,508711
10023,15880,2021-03-12 05:32:03.253,0.687200,7,2,508710
10023,T0852,2020-05-22 08:11:50.203,0.000000,7,2,508709
10023,6051,2021-03-12 05:32:03.253,4.280000,7,2,509331
10023,2258,2021-03-12 05:32:03.253,4.394000,7,2,509330
10023,3303,2021-03-12 05:32:03.253,7.216800,7,2,509329
10023,1858,2021-03-12 05:32:03.253,0.603000,7,2,509327
10023,11675,2021-03-12 05:32:03.253,0.117800,7,2,509325
10023,7279,2021-03-12 05:32:03.253,0.185500,7,2,509323
10023,12160,2020-05-22 08:11:50.203,1.000000,7,2,509322
10023,19089,2021-03-12 05:32:03.253,3.776300,7,2,509319
10023,13092,2021-03-12 05:32:03.253,9.300000,7,2,509315
10023,6141,2020-05-22 08:11:50.203,0.506250,7,2,509314
10023,4317,2020-05-22 08:11:50.203,6.736700,7,2,509313
10023,6940,2021-03-12 05:32:03.253,2.544200,7,2,509312
10023,20026,2021-03-11 03:34:05.223,2.500000,7,2,509310
10023,1693,2020-05-22 08:11:50.203,0.271500,7,2,509309
10023,11654,2021-03-12 05:32:03.253,1.479000,7,2,509308
10023,8886,2020-05-22 08:11:50.203,0.000000,7,2,509305
10023,17009,2021-03-12 05:32:03.253,3.730400,7,2,509304
10023,12767,2020-05-22 08:11:50.203,1224.000000,7,2,509302
10023,15210,2021-03-12 05:32:03.253,0.139100,7,2,509301
10023,2429,2021-03-12 05:32:03.253,4.140000,7,2,509405
10023,3523,2021-03-12 05:32:03.253,4.195000,7,2,509402
10023,2967,2021-03-12 05:32:03.253,2.795000,7,2,509397
10023,3870,2020-05-22 08:11:50.203,13.440000,7,2,509393
10023,1518,2021-03-12 05:32:03.253,1.300100,7,2,509392
10023,1078,2021-03-12 05:32:03.253,0.122000,7,2,509391
10023,4194,2021-03-12 05:32:03.253,0.181400,7,2,509390
10023,12700,2021-03-12 05:32:03.253,0.058100,7,2,509389
10023,1210,2021-03-12 05:32:03.253,0.042000,7,2,509388
10023,2577,2021-03-12 05:32:03.253,0.038300,7,2,509387
10023,13512,2021-03-12 05:32:03.253,0.009400,7,2,509386
10023,2749,2021-03-12 05:32:03.253,0.127600,7,2,509384
10023,3428,2020-05-22 08:11:50.203,5.960000,7,2,509383
10023,15401,2021-03-12 05:32:03.253,0.030000,7,2,509337
10023,1129,2021-03-12 05:32:03.253,0.168800,7,2,509335
10023,11001,2020-05-22 08:11:50.203,0.000000,7,2,509334
10023,20239,2021-03-12 01:27:15.983,32.280000,7,2,569552
10023,12809,2021-03-12 05:32:03.253,5.033200,7,2,569468
10023,20371,2021-03-04 03:42:21.553,79.970000,7,2,567063
10023,16618,2021-03-11 03:34:05.223,3.510000,7,2,551713
10023,6515,2021-03-12 05:32:03.253,13.031000,7,2,509300
10023,11603,2020-05-22 08:11:50.203,24.323330,7,2,509298
10023,20766,2021-06-03 01:17:25.837,58.890000,7,2,569657
10023,123478,2021-03-20 09:29:38.57,5.330000,7,2,569626
10023,20714,2021-06-03 01:17:25.837,0.048900,7,2,569605
10023,13110,2020-05-22 08:11:50.203,3.641330,7,2,509590
10023,1884,2021-03-12 05:32:03.253,2.435700,7,2,509588
10023,19218,2020-05-22 08:11:50.203,24.000000,7,2,509587
10023,3269,2021-03-12 05:32:03.253,0.245000,7,2,509586
10023,1224,2021-03-12 05:32:03.253,0.593000,7,2,509584
10023,5307,2020-05-22 08:11:50.203,0.691330,7,2,509581
10023,7266,2021-03-12 05:32:03.253,31.050000,7,2,509580
10023,16461,2021-03-12 05:32:03.253,0.197700,7,2,509579
10023,3791,2021-03-12 05:32:03.253,159.516000,7,2,509577
10023,2678,2020-05-22 08:11:50.203,17.820200,7,2,509574
10023,9260,2020-05-22 08:11:50.203,3.150000,7,2,509572
10023,7086,2021-03-12 05:32:03.253,2.568400,7,2,509570
10023,12630,2021-03-12 05:32:03.253,43.241600,7,2,509568
10023,4712,2021-03-12 05:32:03.253,13.410000,7,2,509566
10023,7026,2021-03-12 05:32:03.253,0.286300,7,2,509565
10023,1388,2021-03-12 05:32:03.253,0.562000,7,2,509562
10023,4602,2020-05-22 08:11:50.203,0.790000,7,2,509667
10023,2675,2020-05-22 08:11:50.203,113.788000,7,2,509666
10023,2170,2021-03-12 05:32:03.253,15.680000,7,2,509665
10023,11513,2021-03-12 05:32:03.253,0.229300,7,2,509662
10023,6783,2021-03-12 05:32:03.253,2.474100,7,2,509661
10023,2165,2020-05-22 08:11:50.203,0.900400,7,2,509660
10023,2521,2021-03-12 05:32:03.253,26.520000,7,2,509658
10023,9903,2020-05-22 08:11:50.203,0.000000,7,2,509657
10023,4634,2021-03-12 05:32:03.253,0.783600,7,2,509656
10023,6754,2020-05-22 08:11:50.203,1.098000,7,2,509654
10023,1532,2021-03-12 05:32:03.253,1.240000,7,2,509653
10023,1450,2021-03-12 05:32:03.253,1.754000,7,2,509652
10023,2576,2020-05-22 08:11:50.203,0.114500,7,2,509650
10023,3601,2021-03-12 05:32:03.253,10.900800,7,2,509649
10023,2290,2020-05-22 08:11:50.203,10.703000,7,2,509646
10023,18254,2021-03-12 05:32:03.253,62.051600,7,2,509599
10023,5099,2020-05-22 08:11:50.203,24.369900,7,2,509598
10023,1455,2020-05-22 08:11:50.203,2.316000,7,2,509597
10023,13119,2021-03-12 05:32:03.253,0.416300,7,2,509595
10023,12063,2021-03-12 05:32:03.253,53.818000,7,2,509594
10023,3966,2021-03-12 05:32:03.253,0.329500,7,2,509593
10023,2188,2021-03-12 05:32:03.253,5.347100,7,2,509592
10023,11324,2021-03-12 05:32:03.253,7.050500,7,2,509481
10023,14706,2021-03-12 05:32:03.253,10.004200,7,2,509480
10023,13465,2020-05-22 08:11:50.203,270.000000,7,2,509478
10023,16903,2020-05-22 08:11:50.203,0.500000,7,2,509476
10023,4992,2020-05-22 08:11:50.203,133.832800,7,2,509475
10023,5289,2021-03-12 05:32:03.253,2.962000,7,2,509474
10023,12184,2020-05-22 08:11:50.203,15.400000,7,2,509473
10023,3241,2021-03-12 05:32:03.253,2.799700,7,2,509472
10023,15398,2020-05-22 08:11:50.203,18.500000,7,2,509471
10023,7408,2020-05-22 08:11:50.203,32.280000,7,2,509470
10023,3291,2021-03-12 05:32:03.253,0.169900,7,2,509469
10023,13971,2020-05-22 08:11:50.203,0.234600,7,2,509425
10023,6213,2021-03-12 05:32:03.253,0.251000,7,2,509424
10023,16043,2021-03-12 05:32:03.253,11.250000,7,2,509422
10023,1903,2021-03-12 05:32:03.253,4.221300,7,2,509421
10023,11921,2021-03-12 05:32:03.253,212.600000,7,2,509420
10023,1516,2021-03-12 05:32:03.253,1.000000,7,2,509418
10023,3739,2021-03-12 05:32:03.253,0.910000,7,2,509417
10023,1490,2021-03-12 05:32:03.253,0.175100,7,2,509416
10023,16279,2021-03-12 01:27:15.983,0.390000,7,2,509414
10023,POMKD,2021-04-28 08:21:26.347,0.000000,7,2,509412
10023,2659,2021-03-12 05:32:03.253,2.176800,7,2,509410
10023,7024,2020-05-22 08:11:50.203,130.059900,7,2,509408
10023,13307,2021-03-12 05:32:03.253,0.112900,7,2,509559
10023,99902,2020-05-22 08:11:50.203,0.000000,7,2,509558
10023,2551,2020-05-22 08:11:50.203,1.523300,7,2,509508
10023,18939,2021-03-12 05:32:03.253,1.875000,7,2,509507
10023,11728,2021-03-12 05:32:03.253,0.750000,7,2,509504
10023,12338,2020-05-22 08:11:50.203,5.000000,7,2,509502
10023,4577,2021-03-12 05:32:03.253,0.083600,7,2,509498
10023,6178,2020-05-22 08:11:50.203,0.503500,7,2,509496
10023,6305,2020-05-22 08:11:50.203,1.039200,7,2,509494
10023,6726,2020-05-22 08:11:50.203,67.584500,7,2,509492
10023,4581,2021-03-12 01:27:15.983,5.000000,7,2,509491
10023,7444,2021-03-12 05:32:03.253,16.676000,7,2,509490
10023,4257,2021-03-12 05:32:03.253,6.894000,7,2,509489
10023,12476,2021-03-12 05:32:03.253,199.387000,7,2,509488
10023,1612,2020-05-22 08:11:50.203,0.075600,7,2,509487
10023,15249,2021-03-12 05:32:03.253,1.411400,7,2,509485
10023,19897,2020-09-15 01:47:21.58,9.500000,7,2,510238
10023,5861,2020-05-27 13:45:24.693,34.250000,7,2,510235
10023,19891,2020-09-15 01:47:21.58,4.930000,7,2,510233
10023,19586,2021-03-12 05:32:03.253,34.307000,7,2,510232
10023,19587,2021-03-12 05:32:03.253,85.770000,7,2,510231
10023,19239,2021-03-12 05:32:03.253,20.700000,7,2,510228
10023,12737,2020-05-22 08:11:50.203,0.631200,7,2,510227
10023,3760,2020-05-22 08:11:50.203,22.320000,7,2,510226
10023,RSI-Restock,2021-07-29 12:07:09.217,0.000000,7,2,510225
10023,5063,2021-03-12 05:32:03.253,4.030000,7,2,510224
10023,4069,2021-03-12 05:32:03.253,0.570400,7,2,510222
10023,4993,2021-03-12 05:32:03.253,4.535200,7,2,510220
10023,15884,2020-05-22 08:11:50.203,16.078000,7,2,510217
10023,T0833,2020-05-22 08:11:50.203,0.000000,7,2,510216
10023,4516,2021-03-12 05:32:03.253,4.580000,7,2,510214
10023,11303,2020-05-22 08:11:50.203,3.397300,7,2,510213
10023,7203,2021-03-12 05:32:03.253,5.700000,7,2,510212
10023,15015,2021-03-12 05:32:03.253,14.610000,7,2,510211
10023,13305,2021-03-12 05:32:03.253,0.627100,7,2,506876
10023,20268,2021-03-12 01:27:15.983,200.000000,7,2,551532
10023,11241,2021-03-12 05:32:03.253,0.285300,7,2,551531
10023,19811,2020-11-07 03:42:23.23,0.240800,7,2,551400
10023,3313,2021-03-12 05:32:03.253,41.330000,7,2,551300
10023,18089,2021-03-04 03:42:21.553,0.040000,7,2,543069
10023,19980,2021-03-12 01:27:15.983,2.890000,7,2,511159
10023,3651,2021-03-12 05:32:03.253,1.421800,7,2,511051
10023,7257,2021-03-12 05:32:03.253,316.800000,7,2,510771
10023,5189,2021-03-12 05:32:03.253,53.030000,7,2,510770
10023,6802,2021-03-12 05:32:03.253,1.905000,7,2,506843
10023,5949,2021-03-12 05:32:03.253,3.514200,7,2,506842
10023,4417,2021-03-12 05:32:03.253,1.281600,7,2,506841
10023,11205,2021-03-12 05:32:03.253,0.219300,7,2,506840
10023,4610,2021-03-12 05:32:03.253,0.025000,7,2,506839
10023,7062,2020-05-22 08:11:50.203,9.028200,7,2,506838
10023,2269,2021-03-12 05:32:03.253,0.114900,7,2,506837
10023,1757,2021-03-12 05:32:03.253,18.837500,7,2,506834
10023,K0808,2021-04-28 08:21:26.347,0.000000,7,2,506875
10023,12733,2020-05-22 08:11:50.203,0.100000,7,2,506872
10023,13312,2021-03-12 05:32:03.253,2.433800,7,2,506867
10023,16916,2021-03-12 05:32:03.253,2.230000,7,2,506859
10023,5119,2021-03-12 05:32:03.253,2.457700,7,2,506857
10023,4986,2021-03-12 05:32:03.253,0.751700,7,2,506856
10023,11235,2021-03-12 05:32:03.253,0.065300,7,2,506855
10023,16282,2020-05-22 08:11:50.203,53.410000,7,2,506854
10023,17694,2020-05-22 08:11:50.203,1.484000,7,2,506853
10023,7006,2021-03-12 05:32:03.253,16.200000,7,2,506851
10023,11667,2021-03-12 05:32:03.253,0.668200,7,2,506850
10023,5929,2020-05-22 08:11:50.203,77.870000,7,2,506848
10023,12967,2020-05-22 08:11:50.203,12.120000,7,2,506847
10023,3517,2020-05-22 08:11:50.203,0.049400,7,2,506846
10023,6494,2021-03-12 05:32:03.253,0.790000,7,2,506844
10023,T1158,2020-05-22 08:11:50.203,0.000000,7,2,507053
10023,2893,2020-05-22 08:11:50.203,7.990000,7,2,507051
10023,12743,2020-05-22 08:11:50.203,10.190000,7,2,507050
10023,1901,2021-03-12 05:32:03.253,13.708300,7,2,507048
10023,99982,2020-05-22 08:11:50.203,0.000000,7,2,507047
10023,15328,2020-05-22 08:11:50.203,8.760000,7,2,506999
10023,16839,2021-03-12 05:32:03.253,194.390000,7,2,506993
10023,7082,2020-05-22 08:11:50.203,139.110000,7,2,506989
10023,5615,2020-05-22 08:11:50.203,44.520000,7,2,506988
10023,13548,2020-05-22 08:11:50.203,115.000000,7,2,506987
10023,3342,2021-03-12 05:32:03.253,0.033600,7,2,506986
10023,4542,2020-05-22 08:11:50.203,4.127700,7,2,506985
10023,12031,2020-05-22 08:11:50.203,95.000000,7,2,506982
10023,4086,2021-03-12 05:32:03.253,25.695000,7,2,506980
10023,6270,2021-03-12 05:32:03.253,0.140000,7,2,507084
10023,12369,2021-03-12 05:32:03.253,35.400000,7,2,507082
10023,7409,2020-05-22 08:11:50.203,20.816300,7,2,507081
10023,6278,2021-03-12 05:32:03.253,5.043300,7,2,507078
10023,6813,2020-05-22 08:11:50.203,4133.150000,7,2,507077
10023,3016,2021-03-12 05:32:03.253,0.249300,7,2,507076
10023,3316,2021-03-12 05:32:03.253,15.050000,7,2,507075
10023,4414,2020-05-22 08:11:50.203,211.530000,7,2,507073
10023,17231,2020-05-22 08:11:50.203,3.310000,7,2,507072
10023,3637,2020-05-22 08:11:50.203,2.520000,7,2,507071
10023,T0860,2020-05-22 08:11:50.203,0.000000,7,2,507069
10023,6442,2020-05-22 08:11:50.203,0.240000,7,2,507067
10023,1136,2021-03-12 05:32:03.253,0.047700,7,2,507066
10023,3195,2021-03-12 05:32:03.253,1.593900,7,2,507065
10023,1244,2021-03-12 05:32:03.253,1.964100,7,2,507059
10023,1501,2021-03-12 05:32:03.253,0.030900,7,2,507058
10023,11535,2021-03-12 05:32:03.253,0.020000,7,2,507057
10023,4902,2021-03-12 05:32:03.253,6.166000,7,2,507056
10023,9174,2020-05-22 08:11:50.203,1.000000,7,2,507055
10023,1295,2021-03-12 05:32:03.253,9.180000,7,2,507054
10023,2538,2021-03-12 05:32:03.253,3.600000,7,2,506904
10023,13163,2020-05-22 08:11:50.203,24.000000,7,2,506901
10023,100052,2020-05-22 08:11:50.203,0.000000,7,2,506900
10023,3808,2021-03-12 05:32:03.253,27.520000,7,2,506898
10023,3107,2021-03-12 05:32:03.253,4.469000,7,2,506897
10023,2733,2021-03-12 05:32:03.253,1.830000,7,2,506896
10023,4828,2021-03-12 05:32:03.253,0.390000,7,2,506891
10023,T0825,2020-05-22 08:11:50.203,0.000000,7,2,506890
10023,14381,2021-03-12 05:32:03.253,64.920000,7,2,506889
10023,5973,2020-05-22 08:11:50.203,21.157800,7,2,506887
10023,13500,2020-05-22 08:11:50.203,2.611000,7,2,506886
10023,7028,2021-03-12 05:32:03.253,9.310000,7,2,506883
10023,15881,2021-03-12 05:32:03.253,3.219200,7,2,506882
10023,5109,2021-03-12 05:32:03.253,3.378900,7,2,506879
10023,15958,2020-05-22 08:11:50.203,81.631200,7,2,506877
10023,11501,2021-03-12 05:32:03.253,19.720000,7,2,506831
10023,1663,2021-03-12 05:32:03.253,2.380000,7,2,506979
10023,13300,2020-05-22 08:11:50.203,0.100000,7,2,506978
10023,7191,2020-05-22 08:11:50.203,4.964000,7,2,506977
10023,12347,2020-05-22 08:11:50.203,2.580000,7,2,506976
10023,3293,2020-05-22 08:11:50.203,37.196000,7,2,506975
10023,3108,2021-03-12 05:32:03.253,2.056000,7,2,506974
10023,7076,2021-03-12 05:32:03.253,0.318200,7,2,506973
10023,6283,2021-03-12 05:32:03.253,0.372600,7,2,506971
10023,2696,2020-05-22 08:11:50.203,11.418700,7,2,506970
10023,7692,2021-03-12 05:32:03.253,0.279500,7,2,506968
10023,2475,2021-03-12 05:32:03.253,4.544200,7,2,506967
10023,SHRED,2020-05-22 08:11:50.203,0.000000,7,2,506963
10023,3901,2020-05-22 08:11:50.203,2.680000,7,2,506915
10023,FKT10NW,2021-04-28 08:21:26.347,0.000000,7,2,506914
10023,5230,2021-03-12 05:32:03.253,0.125700,7,2,506912
10023,1038,2021-03-12 05:32:03.253,0.262200,7,2,506908
10023,4725,2021-03-12 05:32:03.253,6.350000,7,2,506907
10023,5621,2021-03-12 05:32:03.253,5.430400,7,2,506906
10023,1511,2020-05-22 08:11:50.203,5.390000,7,2,507311
10023,7368,2020-05-22 08:11:50.203,57.420000,7,2,507310
10023,1538,2021-03-12 05:32:03.253,0.062500,7,2,507309
10023,6586,2021-03-12 05:32:03.253,1.904000,7,2,507308
10023,5762,2020-05-22 08:11:50.203,4.330000,7,2,507307
10023,3439,2020-05-22 08:11:50.203,7.500000,7,2,507306
10023,4058,2020-05-22 08:11:50.203,6.816200,7,2,507305
10023,14403,2021-03-12 05:32:03.253,0.948100,7,2,507304
10023,4301,2021-03-12 05:32:03.253,0.150700,7,2,507258
10023,7320,2021-03-12 05:32:03.253,0.370000,7,2,507257
10023,4448,2021-03-12 05:32:03.253,0.118600,7,2,507256
10023,4081,2021-03-12 05:32:03.253,0.019600,7,2,507250
10023,11680,2021-03-12 05:32:03.253,2.187000,7,2,507245
10023,6014,2021-03-12 05:32:03.253,8.920000,7,2,507244
10023,2676,2020-05-22 08:11:50.203,11.498400,7,2,507243
10023,3029,2021-03-12 05:32:03.253,3.540000,7,2,507241
10023,11651,2021-03-12 05:32:03.253,0.067400,7,2,507238
10023,T0831,2020-05-22 08:11:50.203,0.000000,7,2,507237
